ok,config_id,algoritmo,funcion,seed,batch_train,kernel,epsilon,smoothing,neighbors,degree,spearman,nrmse,nmae,elapsed_s,warnings,error,n_train,n_val
True,56,age,f1,1,1,linear,0.1,0.01,25,0,0.935486387159679,1.8726291460537354,0.5273109271749841,0.0036648751702159643,,,800,200
True,57,age,f1,1,1,linear,0.1,0.01,50,-1,0.518102452561314,4.645704886924782,2.2060464046267176,0.006790041923522949,,,800,200
True,58,age,f1,1,1,linear,0.1,0.01,50,0,0.9484737118427963,1.9411588151907178,0.5641727956582175,0.006977749988436699,,,800,200
True,59,age,f1,1,1,linear,0.1,0.01,100,-1,0.16085952148803723,10.451791642808619,3.225636732459923,0.01258575008250773,,,800,200
True,60,age,f1,1,1,linear,0.1,0.01,100,0,0.9398724968124205,1.966658598150846,0.5937975180416062,0.012872542021796107,,,800,200
True,61,age,f1,1,1,linear,0.1,0.1,25,-1,0.09842196054901373,2.5260832173203327,1.2426652059170042,0.0037115830928087234,,,800,200
True,62,age,f1,1,1,linear,0.1,0.1,25,0,0.934452861321533,1.9953511912840234,0.5872942114748575,0.003681417088955641,,,800,200
True,63,age,f1,1,1,linear,0.1,0.1,50,-1,0.5241626040651017,2.524593470424869,1.248100547171344,0.006768542109057307,,,800,200
True,64,age,f1,1,1,linear,0.1,0.1,50,0,0.9477041926048152,2.209861776139672,0.7187211616817671,0.0069320001639425755,,,800,200
True,65,age,f1,1,1,linear,0.1,0.1,100,-1,0.7503892597314934,2.4727247915307475,1.240367071444917,0.012494208058342338,,,800,200
True,66,age,f1,1,1,linear,0.1,0.1,100,0,0.939042976074402,2.365747228213711,0.8231513207909923,0.012862666975706816,,,800,200
True,67,age,f1,1,1,linear,0.1,1.0,25,-1,0.11746043651091279,2.477456986125186,1.2249299352006167,0.003700000001117587,,,800,200
True,68,age,f1,1,1,linear,0.1,1.0,25,0,0.9340253506337659,2.0108186883970394,0.5950345366058357,0.0036899580154567957,,,800,200
True,69,age,f1,1,1,linear,0.1,1.0,50,-1,0.5509622740568516,2.475949542928508,1.224981175205694,0.006759957876056433,,,800,200
True,70,age,f1,1,1,linear,0.1,1.0,50,0,0.947351683792095,2.251086523506323,0.7416736533209792,0.006932541960850358,,,800,200
True,71,age,f1,1,1,linear,0.1,1.0,100,-1,0.8618885472136805,2.4684182916449346,1.2228268038205137,0.01247004116885364,,,800,200
True,72,age,f1,1,1,linear,0.1,1.0,100,0,0.9393204830120754,2.438871531316963,0.862760930127028,0.012896083062514663,,,800,200
True,73,age,f1,1,1,linear,1.0,1e-06,25,-1,0.944009600240006,22.61710121805976,2.5532301986029706,0.0037219158839434385,,,800,200
True,74,age,f1,1,1,linear,1.0,1e-06,25,0,0.9542923573089328,1.1561789005620455,0.21654979739714814,0.00366966612637043,,,800,200
True,75,age,f1,1,1,linear,1.0,1e-06,50,-1,0.9152118802970075,21.293582037679204,2.3240406936119418,0.0069185830652713776,,,800,200
True,76,age,f1,1,1,linear,1.0,1e-06,50,0,0.9586064651616293,1.1055085819310313,0.19452766965026813,0.00689574982970953,,,800,200
True,77,age,f1,1,1,linear,1.0,1e-06,100,-1,0.9270516762919074,18.750813665147415,2.0512586719154964,0.01256179204210639,,,800,200
True,78,age,f1,1,1,linear,1.0,1e-06,100,0,0.9601080027000677,1.1055338575336418,0.19437857988946364,0.012808750150725245,,,800,200
True,79,age,f1,1,1,linear,1.0,0.0001,25,-1,0.258873471836796,6.593225283100736,1.2124618673679994,0.003705834038555622,,,800,200
True,80,age,f1,1,1,linear,1.0,0.0001,25,0,0.9428110702767569,1.1647462668069224,0.22122903800254273,0.003672083141282201,,,800,200
True,81,age,f1,1,1,linear,1.0,0.0001,50,-1,0.2722838070951774,14.974997268541147,2.0300910276493327,0.0068047919776290655,,,800,200
True,82,age,f1,1,1,linear,1.0,0.0001,50,0,0.9541783544588617,1.113949021478939,0.1987782934211118,0.006899792002514005,,,800,200
True,83,age,f1,1,1,linear,1.0,0.0001,100,-1,0.14494562364059102,176.16840822353504,14.928604992283422,0.012534374836832285,,,800,200
True,84,age,f1,1,1,linear,1.0,0.0001,100,0,0.9412825320633017,1.1138800985182729,0.1986351898608691,0.01284433389082551,,,800,200
True,85,age,f1,1,1,linear,1.0,0.001,25,-1,0.2518412960324009,2.5571567862021167,0.8412602671269862,0.0036909999325871468,,,800,200
True,86,age,f1,1,1,linear,1.0,0.001,25,0,0.9422530563264082,1.2201774590024,0.25064586808994715,0.0036533328238874674,,,800,200
True,87,age,f1,1,1,linear,1.0,0.001,50,-1,0.28633015825395636,3.9261237149768347,1.027533492991712,0.006795667111873627,,,800,200
